Nome_ID,Case,Simulation,Elementos,Fase,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
1,1,1,Vsource.SOURCE,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381667,0.374212,0.394639,0.442754,0.446626,0.410846,0.433488,0.389756,0.426863,0.393314,0.360849,0.359637,0.38601,0.40253,0.380375,0.394342,0.386053,0.397332,0.384189,0.37746,0.384095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,1,Line._ABCN_L01-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2528,13.6626,13.9853,15.7352,16.0799,14.5355,15.5675,13.7532,15.0783,13.9132,12.8133,12.8207,13.9035,13.8156,13.3531,13.9976,13.8463,14.1376,13.6017,13.4604,13.8047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,1,Line._CN_L02-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56147E-06,7.56336E-06,7.56137E-06,7.55699E-06,7.55621E-06,7.55944E-06,7.56015E-06,7.56236E-06,7.55979E-06,7.56279E-06,7.56471E-06,7.56428E-06,7.56334E-06,7.56144E-06,7.56368E-06,7.56218E-06,7.56305E-06,7.56287E-06,7.56335E-06,7.56333E-06,7.56203E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,1,Line._ABCN_L03-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89962,10.3985,11.2887,12.9609,12.8478,11.9795,12.6337,11.4745,12.6567,11.7175,10.6403,10.5123,11.0478,11.9774,11.2637,11.3502,11.0945,11.6466,11.3227,10.9361,10.8129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,1,Line._ABCN_L04-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07289E-05,1.07295E-05,1.07267E-05,1.07179E-05,1.0717E-05,1.07235E-05,1.07191E-05,1.07269E-05,1.07205E-05,1.07259E-05,1.07315E-05,1.07317E-05,1.07274E-05,1.0726E-05,1.07286E-05,1.07266E-05,1.07274E-05,1.07254E-05,1.07277E-05,1.07289E-05,1.07282E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,1,Line._ABCN_L05-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73794,2.91044,3.15745,3.58605,3.54112,3.35983,3.63368,3.27055,3.62091,3.3631,3.02668,2.9456,3.1315,3.39592,3.19008,3.208,3.1363,3.31197,3.19395,3.07001,3.01402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,1,Line._ABCN_L06-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5949,10.787,10.8435,12.16,12.5561,11.1853,11.9409,10.4884,11.4611,10.5536,9.79444,9.88895,10.7884,10.4216,10.1684,10.8017,10.7251,10.8333,10.4157,10.4047,10.8162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,1,Line._AN_L07-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18135,1.25573,1.36224,1.54703,1.52766,1.4495,1.56756,1.411,1.56206,1.4509,1.30585,1.27089,1.35105,1.46506,1.37631,1.38403,1.35312,1.42886,1.37798,1.32454,1.3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,1,Line._BCN_L08-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743731,0.525313,0.658265,0.5885,0.586338,0.602645,0.438095,0.506034,0.498118,0.412398,0.41226,0.441752,0.466494,0.705779,0.492832,0.582635,0.487675,0.445054,0.456263,0.495123,0.616921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,1,Line._ABCN_L09-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5566,1.65471,1.79521,2.03902,2.01346,1.91034,2.06613,1.85955,2.05886,1.9122,1.72083,1.67471,1.78045,1.93087,1.81378,1.82397,1.78318,1.88312,1.81598,1.74548,1.71363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,1,Line._ABCN_L10-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05853,2.00037,2.16192,2.55599,2.66092,2.39826,2.20737,2.16164,2.30841,2.1102,2.05827,2.11019,2.01799,2.15825,2.03807,2.08472,2.05684,2.04351,2.04338,2.08543,2.13673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,1,Line._ABCN_L11-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55628,8.80058,8.68573,9.60465,9.89556,8.78723,9.74576,8.32852,9.15566,8.44751,7.73704,7.77907,8.7829,8.26483,8.13454,8.72487,8.67708,8.8009,8.37862,8.32323,8.68461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,1,Line._AN_L12-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55661,1.65473,1.79523,2.03904,2.01348,1.91035,2.06614,1.85957,2.05887,1.91221,1.72085,1.67473,1.78047,1.93088,1.81379,1.82399,1.7832,1.88313,1.816,1.74549,1.71365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,1,Line._BCN_L13-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03809,1.10307,1.19653,1.35808,1.34103,1.27277,1.37601,1.23903,1.37128,1.27384,1.14682,1.11621,1.18652,1.28673,1.20868,1.21556,1.18834,1.25463,1.21005,1.16329,1.14228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,1,Line._ABCN_L14-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.716768,0.708579,0.729007,0.709817,0.746114,0.728497,0.741241,0.741985,0.740607,0.714305,0.734593,0.740118,0.742916,0.758762,0.738176,0.736326,0.74196,0.730673,0.704069,0.74309,0.736541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,1,Line._ACN_L15-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36882,1.32268,1.45403,1.84996,1.91876,1.67901,1.48615,1.44292,1.58206,1.41829,1.35428,1.39705,1.31174,1.42591,1.3333,1.37693,1.3472,1.34414,1.36523,1.37211,1.42441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,1,Line._BN_L16-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.918981,0.648992,0.813397,0.727107,0.724411,0.744648,0.54116,0.625215,0.615397,0.50946,0.509316,0.545766,0.576287,0.8722,0.608889,0.719876,0.602479,0.54979,0.563668,0.611706,0.762267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,1,Line._ABCN_L17-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89964,10.3985,11.2887,12.9609,12.8479,11.9795,12.6337,11.4745,12.6567,11.7175,10.6404,10.5123,11.0478,11.9774,11.2637,11.3502,11.0945,11.6466,11.3227,10.9361,10.8129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,1,Line._BCN_L18-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00566842,0.00399816,0.00501539,0.00448156,0.00446488,0.00459008,0.00333063,0.00385099,0.00379022,0.00313433,0.00313344,0.00335914,0.00354811,0.0053791,0.00374994,0.00443681,0.00371025,0.00338406,0.00346998,0.00376737,0.00469909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,1,Line._ABCN_L19-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48453,2.52571,2.75804,3.30629,3.34345,3.05048,3.00679,2.80086,3.08799,2.82116,2.60843,2.60875,2.61704,2.84339,2.66413,2.7121,2.65205,2.72923,2.69526,2.64439,2.66458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,1,Line._ABCN_L20-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8588,6.21976,6.73574,7.61379,7.48986,7.01711,7.56195,6.81382,7.50893,6.98484,6.31106,6.22839,6.65412,7.2052,6.78933,6.81636,6.66171,7.03859,6.81411,6.54756,6.43482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,1,Line._ABCN_L21-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55701,1.6557,1.79666,2.04098,2.01516,1.91195,2.06832,1.86126,2.06106,1.91412,1.7222,1.67592,1.78193,1.93298,1.81556,1.82559,1.78468,1.88502,1.81772,1.74691,1.7148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,1,Line._BCN_L22-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54938,1.64603,1.78607,2.02697,2.00133,1.89973,2.05335,1.8492,2.04663,1.90085,1.7112,1.66554,1.77052,1.92117,1.80386,1.81431,1.77332,1.87221,1.80569,1.73595,1.70486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,1,Line._ABCN_L23-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48454,2.52572,2.75805,3.3063,3.34346,3.05049,3.0068,2.80087,3.088,2.82117,2.60845,2.60876,2.61706,2.8434,2.66414,2.71211,2.65206,2.72925,2.69528,2.64441,2.66459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,1,Line._BN_L24-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74286,1.85158,2.00913,2.28019,2.25136,2.13703,2.30981,2.08015,2.30227,2.13825,1.9249,1.87353,1.99162,2.1611,2.02912,2.04088,1.99478,2.10601,2.03119,1.95274,1.91777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,1,Line._ABN_L25-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375964,0.377789,0.385172,0.383992,0.348859,0.234786,0.221288,0.210559,0.194149,0.192584,0.203028,0.299032,0.351185,0.360659,0.367621,0.357242,0.348448,0.366677,0.387433,0.374652,0.378981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,1,Line._CN_L26-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638288,0.450799,0.5653,0.506113,0.504364,0.518018,0.376313,0.434577,0.428027,0.354134,0.353869,0.379219,0.400356,0.606189,0.423055,0.500213,0.418601,0.38204,0.391684,0.425029,0.52968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,1,Line._ABCN_L27-SEC,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64903,3.88134,4.21281,4.78797,4.72723,4.48416,4.85245,4.365,4.83522,4.48951,4.03788,3.929,4.17837,4.53356,4.25754,4.28099,4.18485,4.42102,4.2627,4.096,4.0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,1,Line._AN_L28-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87265,1.99157,2.16122,2.45548,2.42439,2.30003,2.48845,2.23905,2.47964,2.30276,2.07166,2.01594,2.14359,2.32534,2.18408,2.1961,2.14689,2.26775,2.18672,2.10142,2.06268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,1,Line._CN_L29-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51989,1.07341,1.34608,1.20513,1.20096,1.23348,0.896034,1.03478,1.01918,0.843219,0.842588,0.902952,0.953285,1.44345,1.00734,1.19108,0.996734,0.909672,0.932635,1.01204,1.26125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,1,Line._AN_L30-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55702,1.6557,1.79666,2.04099,2.01517,1.91195,2.06833,1.86127,2.06106,1.91413,1.72221,1.67593,1.78194,1.93298,1.81556,1.8256,1.78469,1.88502,1.81773,1.74692,1.7148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1,1,Line._CN_L31-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88111,1.99872,2.17082,2.47134,2.44151,2.31361,2.49828,2.24824,2.49123,2.31123,2.07899,2.02386,2.1503,2.3348,2.19124,2.20425,2.15424,2.27475,2.19408,2.10911,2.07162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,1,Line._CN_L32-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39891,2.31734,2.55054,3.25274,3.3751,2.94999,2.60668,2.53085,2.77712,2.48698,2.37368,2.44929,2.29798,2.50144,2.33681,2.41381,2.36087,2.35535,2.39289,2.40511,2.4978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1,1,Line._AN_L33-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28806,1.36976,1.48633,1.68821,1.66679,1.58156,1.71113,1.53981,1.70504,1.58357,1.42478,1.38645,1.47425,1.59918,1.50207,1.51034,1.4765,1.55955,1.50384,1.44522,1.41861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1,1,Line._ACN_L34-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19672,1.15709,1.27231,1.61864,1.6784,1.46908,1.30083,1.26291,1.38481,1.24154,1.18523,1.22245,1.14795,1.24834,1.16714,1.20506,1.17898,1.1766,1.195,1.20076,1.24617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1,1,Line._AN_L35-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67979,1.78673,1.93931,2.20406,2.17611,2.06421,2.23375,2.00936,2.22581,2.06668,1.85879,1.80867,1.92346,2.08696,1.9599,1.9707,1.92644,2.03515,1.96227,1.88554,1.85069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1,1,Line._BN_L36-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13319E-05,1.13447E-05,1.13386E-05,1.13415E-05,1.13408E-05,1.13411E-05,1.13493E-05,1.13468E-05,1.13466E-05,1.13525E-05,1.1353E-05,1.1351E-05,1.13485E-05,1.13375E-05,1.13483E-05,1.13424E-05,1.13474E-05,1.13502E-05,1.13501E-05,1.13475E-05,1.13403E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1,1,Line._CN_L37-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6694,1.77407,1.92583,2.18941,2.16238,2.0507,2.21591,1.99452,2.20899,2.05057,1.84507,1.7959,1.90866,2.07144,1.94478,1.95603,1.91188,2.01884,1.9471,1.87167,1.83804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1,1,Line._BN_L38-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31284,0.92657,1.16149,1.03786,1.03403,1.06308,0.772133,0.892404,0.878214,0.726953,0.726886,0.779008,0.822532,1.24542,0.869093,1.02773,0.859961,0.784583,0.804462,0.873178,1.08846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,1,Line._AN_L39-RAMAL,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96926,2.09463,2.27352,2.58392,2.55114,2.41996,2.61872,2.35565,2.60942,2.42285,2.17911,2.12035,2.25493,2.44662,2.29766,2.31031,2.25843,2.38589,2.30044,2.21048,2.16962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1,1,Reactor.GND_R01,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00940642,0.0110965,0.0115197,0.0141951,0.0142087,0.0127451,0.0142598,0.0124553,0.0139598,0.013292,0.0119671,0.0116482,0.0122217,0.012074,0.012305,0.0119505,0.0121437,0.0130599,0.0125919,0.0118997,0.0111386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1,1,Reactor.GND_R02,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00629323,0.0056151,0.00622244,0.00809598,0.00855876,0.00742709,0.00602938,0.0060605,0.00662959,0.00577252,0.00566277,0.00596262,0.00528184,0.00584519,0.00530652,0.00567851,0.00550984,0.00527216,0.00548019,0.00569119,0.00617365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,1,Reactor.GND_R03,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211503,0.0200541,0.0221588,0.0290754,0.0303435,0.0261708,0.0223687,0.0218595,0.0241382,0.0213531,0.020573,0.0216198,0.0194652,0.0211825,0.0198148,0.0205812,0.0201865,0.0199156,0.0205344,0.0208305,0.0218574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1,1,Reactor.GND_R04,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0559964,0.0556016,0.061017,0.0757253,0.0775805,0.0691106,0.0644214,0.061233,0.0674228,0.0609498,0.0572378,0.0582353,0.0563609,0.0613292,0.0574178,0.0588172,0.0575401,0.0583405,0.0584916,0.0580566,0.0593448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1,1,Reactor.GND_R05,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0574478,0.0561411,0.061751,0.0780571,0.0805806,0.070887,0.0638825,0.0615232,0.0676331,0.0607647,0.0576435,0.0592233,0.0561214,0.0611029,0.0571554,0.0588176,0.0575458,0.0577745,0.0584493,0.0584572,0.0603171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1,1,Reactor.GND_R06,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0455799,0.0447186,0.0491568,0.0620113,0.0639701,0.0563111,0.0509908,0.0490268,0.05388,0.0484934,0.045937,0.0471155,0.0448381,0.0487821,0.0456754,0.0469323,0.045926,0.046203,0.046665,0.0465963,0.0479778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1,1,Reactor.GND_R07,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00300011,0.00500111,0.00476521,0.00699901,0.00695541,0.00581958,0.00788678,0.00607979,0.00725071,0.00727254,0.00623513,0.0059416,0.00620497,0.00509474,0.00624362,0.0054357,0.00603492,0.00710432,0.0066658,0.00585207,0.00466136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,1,Reactor.GND_R08,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0240687,0.0278067,0.0292508,0.0369454,0.037302,0.0330594,0.0351098,0.0313024,0.0350157,0.0330404,0.0301019,0.02969,0.0301713,0.0302038,0.0305618,0.0297761,0.0301855,0.0321469,0.0313793,0.0299025,0.0283534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1,1,Reactor.GND_R09,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0209627,0.0221584,0.0235774,0.0278994,0.0274527,0.0254416,0.0297577,0.025273,0.0287258,0.0273095,0.0239055,0.02306,0.0245818,0.0251198,0.0249749,0.0243072,0.0244274,0.0267278,0.0254531,0.0238355,0.02266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1,1,Reactor.GND_R10,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210699,0.0244697,0.0256123,0.0305563,0.029875,0.0277599,0.0334639,0.0282226,0.0321213,0.0307637,0.0268863,0.0257065,0.0276836,0.0276557,0.0280804,0.026994,0.0273931,0.0301808,0.0286364,0.0265958,0.0245522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,1,Reactor.GND_R11,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00919617,0.00964641,0.0103158,0.0128221,0.0128766,0.0115577,0.0124812,0.0108957,0.0123266,0.0115308,0.0103254,0.0102381,0.0104216,0.0106615,0.0106021,0.0103958,0.0104518,0.0112537,0.0108955,0.0103499,0.0100066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1,1,Reactor.GND_R12,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00649166,0.00576682,0.00625644,0.00800059,0.00815789,0.00697378,0.00712012,0.00611436,0.00693284,0.00651529,0.00584829,0.00609417,0.00605194,0.00607611,0.00617091,0.00599839,0.00607943,0.00665953,0.00649879,0.00614261,0.00616135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,1,Reactor.GND_R13,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00409033,0.0052046,0.00518458,0.00732762,0.00736953,0.00624438,0.00771926,0.00615853,0.00725131,0.007112,0.00617354,0.00600251,0.00613819,0.00534187,0.00619703,0.0055845,0.0060346,0.00693983,0.00657829,0.00591655,0.0050961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1,1,Reactor.GND_R14,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0283613,0.0299613,0.0322332,0.0374508,0.036934,0.0345197,0.0386197,0.0337995,0.0379227,0.0355474,0.0315602,0.0307155,0.032609,0.034424,0.033217,0.0329023,0.0325687,0.0349744,0.033566,0.0318884,0.0308979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,1,Reactor.GND_R15,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258215,0.0288326,0.0305685,0.0389687,0.0395985,0.034942,0.0356935,0.0323255,0.0360834,0.0337173,0.0310328,0.0309232,0.0307246,0.0310771,0.0311253,0.0306123,0.0309171,0.0325248,0.0320423,0.030846,0.0297383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,1,Reactor.GND_R16,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0255315,0.0292778,0.0308708,0.0387999,0.0391457,0.0348086,0.0368686,0.0329421,0.0368221,0.0346809,0.0316107,0.0311864,0.0316932,0.0318993,0.032113,0.0313722,0.0317301,0.0337299,0.0329387,0.0314361,0.0299085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,1,Reactor.GND_R17,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289662,0.0305708,0.0329072,0.0382042,0.0376827,0.0352318,0.0393421,0.0344726,0.0386592,0.0362165,0.0321717,0.0313207,0.0332438,0.0351433,0.0338665,0.0335719,0.0332101,0.0356353,0.0342109,0.0325211,0.0315414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1,1,Reactor.GND_R18,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236298,0.0273129,0.0287516,0.0357845,0.0359857,0.0320691,0.034492,0.0306735,0.0342706,0.0323696,0.0293777,0.0288892,0.0297355,0.029991,0.0301596,0.0294102,0.0297013,0.0317004,0.0308393,0.0293343,0.0277878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1,1,Reactor.GND_R19,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243002,0.0229171,0.0253603,0.0334385,0.0349698,0.030054,0.0253097,0.024923,0.0274737,0.0242454,0.0234699,0.0247413,0.0221211,0.0241178,0.0225287,0.0234464,0.0229812,0.0225646,0.0233655,0.0237769,0.0250398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1,1,Reactor.GND_R20,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0188657,0.0236851,0.0248853,0.03167,0.031638,0.0282121,0.0314109,0.027493,0.0309937,0.029624,0.0265777,0.0257888,0.0265963,0.0264336,0.0271813,0.0259085,0.0264691,0.0287989,0.0278618,0.0260702,0.023905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,1,Reactor.GND_R21,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0490803,0.0480174,0.0528237,0.066709,0.0688203,0.0605879,0.0547065,0.0526438,0.0578871,0.0520187,0.0493142,0.050651,0.0480357,0.0523197,0.0489365,0.050341,0.0492499,0.0494774,0.0500393,0.0500211,0.0515808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,1,Reactor.GND_R22,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154961,0.0203826,0.0212806,0.0271743,0.0269887,0.0241037,0.0277005,0.0238921,0.0270715,0.026078,0.0231772,0.0222969,0.0232892,0.0228666,0.0238229,0.0224634,0.0230846,0.0254147,0.0244446,0.0226313,0.0203687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,1,Reactor.GND_R23,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017393,0.0184922,0.0197491,0.0235829,0.0237733,0.0215699,0.0223702,0.0203344,0.0224403,0.0208956,0.0191434,0.018938,0.019598,0.0204922,0.019794,0.0198376,0.0196543,0.0205656,0.0200585,0.0194094,0.0190874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
